Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/span""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Account Settings""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/div_Desktop notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/label_Off"")"," STOP_ON_FAILURE)""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/span""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Account Settings""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/div_Desktop notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/label_Off"")"," STOP_ON_FAILURE)""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
,,,,,,,,,
Test Cases/Account Setting/ChangeNotificationSoundOn,Chrome 79.0.3945.88,,,12/28/2019 12:46,12/28/2019 12:47,13.692s,PASSED,,
"data = findTestData(Data_In_Test_AccountSettings"")""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
for (def index : (0..(data.getRowNumbers() - 1))),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/span""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Account Settings""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/div_Desktop notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/label_On"")"," STOP_ON_FAILURE)""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/span""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Account Settings""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/div_Desktop notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/label_On"")"," STOP_ON_FAILURE)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/span""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Account Settings""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/button_Notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/div_Desktop notifications""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-AccountSetting/label_On"")"," STOP_ON_FAILURE)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-AccountSetting/span_Save""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
waitForPageLoad(0),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
,,,,,,,,,
Test Cases/Message Function/Send Message to a private channel with smiling icon,Chrome 79.0.3945.88,,,12/28/2019 12:47,12/28/2019 12:47,15.612s,PASSED,,
"data = findTestData(Data_In_Test_Message"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
for (def index : (0..(data.getRowNumbers() - 1))),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/smile_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/smile_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/smile_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
,,,,,,,,,
Test Cases/Message Function/Send Direct Message with crying Icon,Chrome 79.0.3945.88,,,12/28/2019 12:47,12/28/2019 12:47,19.221s,PASSED,,
"data = findTestData(Data_In_Test_Message"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
for (def index : (0..(data.getRowNumbers() - 1))),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/messages/@tung_fake"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/cry_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/messages/@tung_fake"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/cry_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/messages/@tung_fake"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/cry_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
,,,,,,,,,
Test Cases/Message Function/Send Message to a private channel,Chrome 79.0.3945.88,,,12/28/2019 12:47,12/28/2019 12:47,12.256s,PASSED,,
"data = findTestData(Data_In_Test_Message"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
for (def index : (0..(data.getRowNumbers() - 1))),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/channel_1"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
,,,,,,,,,
Test Cases/Message Function/Send Message to a public channel with smiling icon,Chrome 79.0.3945.88,,,12/28/2019 12:47,12/28/2019 12:48,17.182s,PASSED,,
"data = findTestData(Data_In_Test_Message"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
for (def index : (0..(data.getRowNumbers() - 1))),Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"navigateToUrl(http://10.242.158.30:8065/cs300/channels/cs300_test"")""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_username"")"," data.internallyGetValue(""account"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"setEncryptedText(findTestObject(Page_Mattermost-Message-And-MemberManagement/input_password"")"," data.internallyGetValue(""password"""," index))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox"")"," text_chatting)""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/button_Write to tung_fake_style--none emoji-picker__container post-action""))""",Chrome 79.0.3945.88,,,12/28/2019 12:47,,,PASSED,,
"click(findTestObject(Page_Mattermost-Message-And-MemberManagement/smile_icon""))""",Chrome 79.0.3945.88,,,12/28/2019 12:48,,,PASSED,,
"submit(findTestObject(Page_Mattermost-Message-And-MemberManagement/textarea_Write to tung_fake_post_textbox""))""",Chrome 79.0.3945.88,,,12/28/2019 12:48,,,PASSED,,
closeBrowser(),Chrome 79.0.3945.88,,,12/28/2019 12:48,,,PASSED,,
"openBrowser("")",Chrome 79.0.3945.88,,,12/28/2019 12:48,,,PASSED,,
